Alignment,Outlier_Seq_No,Z_score,PT_ID
3J8YN,57,34839.XP_005393873.1,8.355884001370237
3J8YP,5,29078.XP_008146139.1,3.1330831823486487
3J8YQ,14,9305.ENSSHAP00000005162,6.031615677850402
3J8YR,24,9978.XP_004597164.1,7.002727199628139
3J8YS,6,885580.XP_010612842.1,6.08272577526428
3J8YT,68,9541.XP_005543657.1,6.611129222559855
3J8YU,9,13616.ENSMODP00000008132,4.526277762124264
3J8YV,45,9668.ENSMPUP00000004785,6.656160317417706
3J8YW,17,9371.XP_004708287.1,7.077659617279276
3J8YX,35,118797.XP_007449226.1,6.625497177822356
3J8YZ,2,225400.XP_006768408.1,7.760306599294716
3J8Z0,36,34839.XP_005409267.1,4.214440181987695
3J8Z1,48,59538.XP_005981373.1,6.0389124839579305
3J8Z2,64,10160.XP_004633328.1,8.814333771140944
3J8Z3,33,185453.XP_006869081.1,5.406301767082761
3J8Z4,37,89462.XP_006070561.1,4.39125403495081
3J8Z5,66,42254.XP_004618317.1,5.343393655374964
3J8Z6,53,109478.XP_005879968.1,5.507635343475908
3J8Z7,59,72004.XP_005908081.1,8.173970688710265
3J8Z8,33,9778.XP_004378858.1,7.784085645212813
3J8Z9,6,28737.XP_006881300.1,5.291749510039927
3J8ZB,22,10029.XP_007622890.1,4.837449736526775
3J8ZC,65,9555.ENSPANP00000005842,7.0740045601590955
3J8ZD,3,89462.XP_006073514.1,5.635742766750968
3J8ZE,48,9767.XP_007184275.1,6.7241990589404255
3J8ZF,64,9601.ENSPPYP00000006137,5.6665301972538575
3J8ZG,67,9601.ENSPPYP00000005949,8.538325503959546
3J8ZH,7,10181.XP_004835228.1,4.446151908019623
3J8ZI,42,9694.XP_007085654.1,6.6629455317340645
3J8ZJ,20,9541.XP_005566970.1,5.810517149756943
3J8ZK,58,28737.XP_006893597.1,5.005445454551749
3J8ZM,3,61622.XP_010385312.1,5.133419086651272
3J8ZP,31,185453.XP_006831123.1,6.685381268909183
3J8ZQ,67,9541.XP_005556861.1,5.542404610631112
3J8ZR,31,9668.ENSMPUP00000000726,4.9429928538271675
3J8ZS,26,10160.XP_004632534.1,5.157344625993475
3J8ZT,1,9541.XP_005555382.1,7.28032794628013
3J8ZU,15,9371.XP_004706398.1,3.4621284321365633
3J8ZV,37,89462.XP_006042334.1,7.877037386039833
3J8ZW,90,9365.XP_007520377.1,9.48315795854217
3J8ZX,29,10029.XP_007630514.1,3.924833122541507
3J8ZZ,35,246437.XP_006168853.1,5.409652040430915
3J901,49,9739.XP_004330868.1,7.894243976529608
3J902,5,13616.ENSMODP00000001717,6.0727125294175615
3J903,51,9767.XP_007172803.1,5.94066778931021
3J904,6,28737.XP_006879703.1,6.058192392168653
3J907,37,9597.XP_003828661.2,4.268464584280167
3J908,10,13616.ENSMODP00000016741,8.067780998136609
3J909,63,59538.XP_005968047.1,6.4318170573735785
3J90A,53,9978.XP_004587200.1,6.587484522744091
3J90B,26,9733.XP_004267851.1,3.895181911802897
3J90C,8,28737.XP_006902219.1,7.685253945772159
3J90D,46,9612.ENSCAFP00000000986,5.636537024127266
3J90E,162,59538.XP_005954605.1,6.095380598410066
3J90F,18,9371.XP_004712164.1,4.720765279711713
3J90G,29,885580.XP_010631835.1,7.806477157921339
3J90H,27,9913.ENSBTAP00000055116,4.62111121413289
3J90I,19,9541.XP_005553645.1,7.871847509690196
3J90J,109,59538.XP_005980677.1,9.30648106146832
3J90M,59,9694.XP_007094311.1,7.632490655352471
3J90P,44,9668.ENSMPUP00000006525,4.9059373465477005
3J90R,64,51337.XP_004663332.1,7.0027424546567865
3J90T,36,225400.XP_006759416.1,8.204410307044633
3J90U,53,9713.XP_006727869.1,8.483770150431555
3J90V,30,9986.ENSOCUP00000003163,7.423253646517787
3J90W,37,89462.XP_006073396.1,8.247077404407316
3J90X,11,10160.XP_004646952.1,6.220942026224097
3J90Y,64,29073.XP_008687729.1,7.765222728192866
3J90Z,23,10029.XP_007612616.1,6.282225400663069
3J910,76,9478.XP_008057408.1,7.679849771561933
3J911,62,59538.XP_005979744.1,5.7190596483331335
3J912,64,51337.XP_004653016.1,7.355719248018725
3J913,16,9371.XP_004709022.1,6.131861287971377
3J914,15,9258.ENSOANP00000004686,6.724574418585362
3J915,107,10029.NP_001231307.1,3.3645050612450245
3J916,18,9365.XP_007538307.1,8.2457739189458
3J917,46,9694.XP_007078106.1,4.709432123795177
3J918,7,28737.XP_006894782.1,7.9296668032493605
3J919,18,9365.XP_007526830.1,8.106407049496642
3J91A,85,246437.XP_006143093.1,5.943606418141531
3J91B,44,9668.ENSMPUP00000012817,8.229497259676545
3J91C,2,29078.XP_008158870.1,7.442167540920571
3J91D,58,30611.ENSOGAP00000008255,5.915566461973037
3J91E,7,246437.XP_006156341.1,6.1392355131453344
3J91F,197,1026970.XP_008845594.1,10.844043499067608
3J91G,43,9733.XP_004276824.1,5.593426549529769
3J91H,43,9694.XP_007097428.1,5.532086449615771
3J91I,61,51337.XP_004657853.1,5.118566632826661
3J91J,2,9646.ENSAMEP00000007937,4.49804265284977
3J91K,62,9612.ENSCAFP00000019063,4.564803570588033
3J91M,52,9707.XP_004408476.1,6.291284937141317
3J91N,29,59538.XP_005973224.1,8.526874062981147
3J91P,7,27679.XP_010338012.1,8.233922052176448
3J91R,29,9778.XP_004387502.1,6.963406371864747
3J91S,14,9305.ENSSHAP00000005363,8.176404508088
3J91T,56,51337.XP_004657105.1,7.481558255700659
3J91U,37,246437.XP_006172229.1,7.300329134174702
3J91V,12,10029.XP_007625223.1,8.075957771169795
3J91W,37,89462.XP_006059314.1,6.173778000240768
3J91X,24,885580.XP_010613326.1,5.21104771331823
3J91Y,52,42254.XP_004616066.1,7.777447131760025
3J91Z,6,29073.XP_008686855.1,5.957351819946618
3J920,37,9739.XP_004325453.1,5.6228813044956585
3J921,12,9986.ENSOCUP00000017549,8.519809522505172
3J922,67,9555.ENSPANP00000008436,7.302817347728168
3J923,12,9361.ENSDNOP00000034398,4.7309009811417075
3J924,7,42254.XP_004604694.1,6.008907036069461
3J925,60,43179.ENSSTOP00000015318,7.560923477637945
3J926,5,29073.XP_008709038.1,6.502940324145604
3J927,64,29073.XP_008706338.1,8.359733295709345
3J928,66,9597.XP_003821122.1,7.767235082223429
3J929,4,29078.XP_008158313.1,6.252824578353356
3J92A,53,118797.XP_007447872.1,6.01673561144385
3J92B,75,9612.ENSCAFP00000042525,6.443445238381024
3J92C,47,61622.XP_010375067.1,5.9180344850686195
3J92D,20,9541.XP_005583202.1,6.022450468601586
3J92F,24,885580.XP_010612846.1,8.06601465552404
3J92G,33,885580.XP_010624927.1,3.98514525611505
3J92H,8,10181.XP_004868502.1,8.286438687473183
3J92I,10,10181.XP_004873213.1,7.398082337819409
3J92J,17,9478.XP_008062751.1,5.079228279873378
3J92K,40,109478.XP_005884372.1,3.940684356000832
3J92M,10,9371.XP_004705996.1,5.7275239026613
3J92N,24,885580.XP_010641314.1,7.440459119835252
3J92P,15,9258.ENSOANP00000020991,8.003976052030673
3J92Q,52,109478.XP_005874906.1,5.874124091933972
3J92R,35,246437.XP_006152383.1,7.559677369753485
3J92S,5,246437.XP_006159829.1,4.920879033635905
3J92V,5,10181.XP_004868243.1,6.686122896488172
3J92W,7,10181.XP_004859833.1,4.196798580283235
3J92X,48,9986.ENSOCUP00000020458,6.803128749544408
3J92Z,25,1026970.XP_008825639.1,6.119455021019796
3J930,51,51337.XP_004656415.1,7.732709760671883
3J931,1,30611.ENSOGAP00000022054,3.150075219887697
3J932,43,9668.ENSMPUP00000012822,3.0023465001632066
3J933,5,29073.XP_008691719.1,7.992265365840853
3J934,38,9694.XP_007092653.1,5.6612256750706855
3J935,18,9365.XP_007528251.1,8.544036547146131
3J936,43,9739.XP_004327096.1,5.643196786921357
3J937,36,9940.ENSOARP00000004772,8.51705551790096
3J938,46,9478.XP_008058172.1,6.992227019413537
3J939,40,9778.XP_004368781.1,6.5221961335452265
3J93A,12,34839.XP_005407260.1,7.359992139017528
3J93B,20,9541.XP_005555955.1,3.8547211513062623
3J93C,30,9778.XP_004389564.1,6.5022158525853415
3J93D,4,13616.ENSMODP00000011613,5.042645448374985
3J93E,3,34839.XP_005394700.1,6.081445193559015
3J93F,7,51337.XP_004669919.1,8.329686075857417
3J93G,27,885580.XP_010634891.1,8.33104793062508
3J93H,26,246437.XP_006155915.1,5.184345150064606
3J93I,52,109478.XP_005863301.1,7.215935805129124
3J93J,7,72004.XP_005904927.1,5.379366492460809
3J93K,32,10029.XP_007611372.1,8.31294123279366
3J93M,48,225400.XP_006758521.1,5.26587730846319
3J93N,33,9940.ENSOARP00000013270,4.615381297594987
3J93P,32,9365.XP_007529669.1,7.333729715434531
3J93Q,74,246437.XP_006157815.1,4.746877036334683
3J93R,2,42254.XP_004603318.1,3.4409887927260447
3J93S,61,9612.ENSCAFP00000040187,6.622481370897862
3J93T,57,27679.XP_010339136.1,7.615794194678754
3J93U,32,9986.ENSOCUP00000024215,4.947132924476639
3J93V,44,9707.XP_004406926.1,6.368519690058903
3J93W,48,225400.XP_006775056.1,8.164096592831973
3J93X,58,51337.XP_004649713.1,5.728482654369523
3J93Y,62,28737.XP_006879005.1,5.729469091984121
3J940,53,42254.XP_004602335.1,4.94488114488149
3J941,10,10160.XP_004642264.1,6.406191337077195
3J942,54,42254.XP_004620991.1,7.754080230635328
3J943,88,9361.ENSDNOP00000006680,11.592654904092942
3J944,1,482537.XP_008582735.1,5.46642721896449
3J945,9,13616.ENSMODP00000008404,4.306085243323896
3J946,34,482537.XP_008593116.1,5.12347012762611
3J947,18,9365.XP_007516217.1,4.127986530563353
3J948,61,51337.XP_004662878.1,5.989198021643173
3J949,3,34839.XP_005383660.1,5.628086731066269
3J94A,71,42254.XP_004601150.1,6.9308310095495465
3J94B,43,72004.XP_005899903.1,4.63420245402129
3J94C,17,9371.XP_004706509.1,6.828268731704205
3J94D,68,9361.ENSDNOP00000033013,11.721224109566366
3J94E,35,246437.XP_006172118.1,4.150718639658738
3J94F,66,9601.ENSPPYP00000006808,3.9552990722309884
3J94G,16,9541.XP_005558295.1,4.348441614733197
3J94H,35,246437.XP_006153215.1,5.941738158038763
3J94I,47,9733.XP_004271574.1,7.406253316208984
3J94J,8,28737.XP_006878969.1,5.323959869718928
3J94K,37,9986.ENSOCUP00000010871,6.687631112385456
3J94M,17,9402.XP_006921354.1,5.1963203830302245
3J94N,80,9478.XP_008046136.1,8.715294971081558
3J94P,33,10029.XP_007633168.1,6.018267916940739
St. Dev == 0, crisp alignment at N-ter
3J94R,13,9258.ENSOANP00000021196,5.27909408690435
3J94T,49,185453.XP_006831924.1,4.631001387294958
3J94V,37,185453.XP_006864973.1,3.331934213171658
3J94W,36,9733.XP_004266224.1,5.539928877324326
3J94X,43,59538.XP_005969772.1,8.319132286120846
3J94Y,68,9541.XP_005563173.1,6.4219865323188765
3J94Z,26,10036.XP_005075798.1,4.547189864054511
3J951,43,61622.XP_010375117.1,7.295580427929687
3J952,3,29073.XP_008701567.1,7.770113123888292
3J953,14,9305.ENSSHAP00000019426,5.9534177745484484
3J954,26,10042.XP_006972107.1,5.24116515477072
3J955,8,13616.ENSMODP00000018114,6.071518321369187
3J956,39,9694.XP_007076893.1,6.057355603585099
3J957,25,9978.XP_004590971.1,7.927478551894762
3J958,180,185453.XP_006859311.1,12.266120532609037
3J95C,16,9371.XP_004706036.1,7.426253399315326
3J95D,45,27679.XP_010332027.1,6.296530045362314
3J95E,8,10160.XP_004641774.1,6.42030920811093
3J95F,31,9986.ENSOCUP00000019033,6.081895156310088
3J95G,10,13616.ENSMODP00000018429,5.204398278682853
3J95H,7,27679.XP_003939835.1,4.389434777214192
3J95J,32,9818.XP_007945240.1,5.94060810426562
3J95K,16,9402.XP_006920636.1,3.7480128088623355
3J95M,66,9541.XP_005573733.1,5.127224187577649
3J95N,6,29073.XP_008687096.1,3.5981927431509932
3J95P,49,79684.XP_005370558.1,7.396749171253872
3J95R,3,29078.XP_008150140.1,4.138711096710467
3J95S,32,1026970.XP_008823734.1,7.746697055186234
3J95T,6,28737.XP_006893475.1,7.460648652609704
3J95U,109,118797.XP_007454469.1,7.460716961649643
3J95V,62,9707.XP_004410557.1,5.498857946590299
3J95W,4,27679.XP_010338622.1,6.693471509375271
3J95X,34,9818.XP_007940911.1,5.078093753733739
3J95Y,21,9478.XP_008067163.1,8.451345300738247
St. Dev == 0, crisp alignment at N-ter
3J960,3,34839.XP_005412404.1,3.245857445511564
3J961,8,28737.XP_006898407.1,6.164466966177962
3J962,14,10160.XP_004640927.1,7.225831622175606
3J963,24,10029.XP_007633305.1,6.212736264613372
3J964,8,13616.ENSMODP00000013950,7.043059274372048
3J966,43,225400.XP_006770279.1,6.3320398220656955
3J967,3,885580.XP_010611959.1,4.300823742338761
3J968,26,9940.ENSOARP00000015684,5.859447761956592
3J969,26,885580.XP_010620629.1,5.720160199678178
3J96A,22,9986.ENSOCUP00000013264,5.031605004279723
3J96B,58,61853.ENSNLEP00000007827,5.57719874716646
3J96C,56,61622.XP_010382504.1,7.486677312127444
3J96D,10,13616.ENSMODP00000040521,6.419626887974997
3J96E,28,9365.XP_007535459.1,8.401906865871089
3J96F,70,9541.XP_005558827.1,5.082740747872419
3J96G,38,9713.XP_006740273.1,6.556216903800332
3J96H,27,9913.ENSBTAP00000005013,7.905559087049663
3J96I,35,246437.XP_006160240.1,7.162895185347415
3J96J,7,13616.ENSMODP00000039360,3.739333448237669
3J96K,49,61622.XP_010382266.1,8.560198671912115
3J96M,32,9940.ENSOARP00000018547,7.701063663999036
3J96N,8,59538.XP_005969414.1,6.268743028752087
3J96P,6,29078.XP_008153801.1,4.286585305070124
3J96Q,27,482537.XP_008576731.1,4.293549795522318
3J96R,20,9402.XP_006922639.1,5.661094656269808
3J96S,40,9668.ENSMPUP00000012080,3.277045191134671
3J96T,8,246437.XP_006158683.1,4.557569986433197
3J96V,2,9733.XP_004284043.1,4.397181661218796
3J96W,55,60711.ENSCSAP00000005380,8.33000277170394
3J96X,57,61853.ENSNLEP00000009539,8.638323318568535
3J96Y,18,9365.XP_007522289.1,4.6122455815918455
3J96Z,14,9258.ENSOANP00000029852,6.76859856930016
3J970,5,29073.XP_008692586.1,5.086800903875585
3J971,54,34839.XP_005392731.1,7.472344272690351
3J972,22,9940.ENSOARP00000006018,4.512037036561604
3J973,24,246437.XP_006146051.1,8.83182914439627
3J974,22,9940.ENSOARP00000018717,8.395474196642205
3J975,22,10036.XP_005068498.1,4.7190037050829705
3J976,55,9541.XP_005580485.1,6.603796364773472
3J977,18,9361.ENSDNOP00000027778,7.298975450493
3J978,14,9305.ENSSHAP00000021206,5.787918451395113
3J979,10,13616.ENSMODP00000001446,6.462435114514922
3J97A,25,885580.XP_010620721.1,8.346715769353532
3J97B,10,9694.XP_007084160.1,3.6508807953168656
3J97D,65,9612.ENSCAFP00000039844,6.264590984200858
3J97E,15,9258.ENSOANP00000013235,8.105269535785721
3J97F,18,9365.XP_007517667.1,7.480316237475388
3J97G,16,9778.XP_004370630.1,4.058706760031987
3J97J,41,79684.XP_005358188.1,8.318167354817817
3J97N,8,27679.XP_003942226.2,5.3717194856452775
3J97P,43,72004.XP_005906411.1,7.580204341211589
3J97R,30,9778.XP_004370629.1,8.349441916693875
3J97S,14,9361.ENSDNOP00000020455,8.261399057263587
3J97U,18,9365.XP_007539649.1,6.191473512924861
3J97W,41,109478.XP_005885071.1,8.312048017881589
3J97X,58,10042.XP_006976805.1,5.255165756896982
3J97Z,41,9778.XP_004381847.1,6.830601296113116
3J980,35,9940.ENSOARP00000006126,3.809235458889171
3J981,5,10181.XP_004901330.1,5.953321610878298
3J982,50,9685.ENSFCAP00000018684,4.03454125916998
3J983,11,10181.XP_004835244.1,4.006987923467482
3J984,17,9818.XP_007940385.1,5.232475917547461
3J988,24,9978.XP_004589333.1,5.424429287014335
3J989,8,185453.XP_006868498.1,5.715028777960298
3J98A,18,9361.ENSDNOP00000020116,5.218789204497143
St. Dev == 0, crisp alignment at N-ter
3J98C,6,13616.ENSMODP00000006674,8.43182788410185
3J98D,35,34839.XP_005413151.1,6.53329587901603
3J98F,85,9601.ENSPPYP00000016470,7.983462439444167
3J98G,21,9478.XP_008058638.1,4.240918127932016
3J98I,71,9555.ENSPANP00000018205,6.902026744455732
3J98J,47,9612.ENSCAFP00000002314,7.871208686930071
3J98M,2,225400.XP_006755317.1,5.057274372602773
3J98N,39,72004.XP_005888452.1,4.587684301760237
3J98P,8,109478.XP_005861602.1,9.360865490884851
3J98Q,26,10042.XP_006973708.1,7.406462653856151
3J98R,18,9365.XP_007535460.1,4.966463620297541
3J98T,3,30611.ENSOGAP00000002555,4.666101440689934
3J98U,16,9402.XP_006909388.1,4.778727777737132
3J98V,69,9541.XP_005558769.1,6.400280275855034
3J98W,61,9612.ENSCAFP00000006342,6.193912842774024
3J98X,58,59538.XP_005966975.1,5.831175900938237
3J98Y,64,9593.ENSGGOP00000028111,5.655813082226559
3J98Z,9,13616.ENSMODP00000029758,5.209006368875809
3J990,14,9305.ENSSHAP00000007014,8.156887082251787
3J991,21,9478.XP_008055212.1,3.812440822755708
3J992,54,30611.ENSOGAP00000018845,4.648684840047904
3J993,62,59538.XP_005978949.1,7.402899703802593
3J995,15,9258.ENSOANP00000019519,7.672057005438201
3J996,57,72004.XP_005897159.1,7.621224619580115
3J997,43,9668.ENSMPUP00000012527,5.09855716704767
3J998,15,9258.ENSOANP00000029842,3.3271704713373853
3J99A,60,10181.XP_004857304.1,7.866672346166476
3J99B,30,9986.ENSOCUP00000026822,7.926984807341205
3J99C,3,10160.XP_004643522.1,7.138927817446308
3J99D,8,9258.ENSOANP00000016147,6.041803515237855
3J99E,23,9986.ENSOCUP00000025006,7.6942763803832825
3J99F,3,29073.XP_008684765.1,6.062025620463396
3J99G,75,9541.XP_005572085.1,6.117369912090247
3J99H,72,13616.ENSMODP00000012680,7.038125627533614
3J99I,25,482537.XP_008585953.1,8.351012175347753
3J99J,53,61853.ENSNLEP00000020429,8.273030997433002
3J99K,59,29073.XP_008700920.1,3.3290133665429353
3J99M,2,246437.XP_006143391.1,6.307301144581049
3J99N,67,9601.ENSPPYP00000016022,4.906497640835637
3J99P,14,10029.XP_007637109.1,8.764972462480486
3J99R,16,9402.XP_006924138.1,7.285492639864924
3J99S,61,10029.XP_007631284.1,7.655292888182085
3J99T,46,9694.XP_007090844.1,7.4489944442509115
3J99U,55,79684.XP_005358410.1,7.167340832934867
3J99V,27,9940.ENSOARP00000010616,5.249155956873233
3J99W,62,9612.ENSCAFP00000007052,3.702782745242687
3J99X,1,9778.XP_004383127.1,4.708085454380017
3J99Y,33,9986.ENSOCUP00000011054,5.543975248408546
3J99Z,27,225400.XP_006755234.1,6.221718561881781
3J9A0,52,59538.XP_005971168.1,7.903830101765765
3J9A1,54,51337.XP_004664730.1,7.208366309105206
3J9A2,46,482537.XP_008564443.1,6.158978657493137
3J9A3,68,13616.ENSMODP00000011008,6.914479553702468
3J9A4,7,29073.XP_008699483.1,5.287473467362463
3J9A5,27,9978.XP_004578413.1,8.580855503164747
3J9A7,65,9541.XP_005584861.1,4.272105395163343
3J9A8,36,225400.XP_006775490.1,5.788161957029977
3J9A9,18,9365.XP_007536424.1,8.101711051747598
3J9AA,61,42254.XP_004611239.1,6.196601521302442
3J9AB,8,29073.XP_008704983.1,4.211805814222273
3J9AC,20,10042.XP_006973769.1,6.320888854992474
3J9AD,8,13616.ENSMODP00000024178,6.919510769678838
3J9AE,20,9371.XP_004715161.1,3.622862228342992
3J9AF,27,10160.XP_004645803.1,6.722282119659448
3J9AG,6,10042.XP_006987356.1,7.748799031007019
3J9AH,27,225400.XP_006759456.1,6.199989698703562
3J9AI,51,9668.ENSMPUP00000003890,6.2260034647629
3J9AJ,60,9597.XP_008968289.1,7.892790205547611
3J9AK,32,9818.XP_007944916.1,5.680496532758234
3J9AN,47,9733.XP_004286788.1,5.612287764940721
3J9AP,33,9986.ENSOCUP00000003846,4.163070716804679
3J9AQ,1,9541.XP_005593530.1,4.8105371484275885
3J9AS,18,9818.XP_007953089.1,3.605090616664136
3J9AT,13,9361.ENSDNOP00000012050,3.873711713362803
3J9AU,23,10116.ENSRNOP00000007162,5.542231386785625
3J9AV,1,9694.XP_007087058.1,3.154638437074439
3J9AW,22,10029.XP_007629705.1,8.421496098050419
3J9AY,41,61853.ENSNLEP00000005184,5.987084842114536
3J9B0,59,59538.XP_005960269.1,8.240243609592415
3J9B1,11,10160.XP_004638156.1,4.226895066847644
3J9B2,26,885580.XP_010607826.1,7.1407744781033
3J9B4,10,10160.XP_004626227.1,4.437385447863146
3J9B5,8,10160.XP_004645120.1,6.1015586420174595
3J9B6,28,9818.XP_007948394.1,7.0714541515438745
3J9B8,7,13616.ENSMODP00000031611,5.357917854671869
3J9B9,56,59538.XP_005981335.1,6.180916868340272
3J9BA,55,9767.XP_007166170.1,5.4495982035341894
3J9BB,36,225400.XP_006766214.1,5.5415003657231
3J9BC,18,9365.XP_007537519.1,5.369376297947339
3J9BD,18,9361.ENSDNOP00000008795,4.825994256395686
3J9BE,19,246437.XP_006149183.1,4.198659609324154
3J9BF,32,9986.ENSOCUP00000005374,6.369630192040785
3J9BG,26,9940.ENSOARP00000004136,4.705130062824555
3J9BH,43,9713.XP_006743047.1,4.752319586624527
3J9BJ,40,118797.XP_007465495.1,7.720873335837865
3J9BK,62,59538.XP_005954557.1,8.159061030627678
3J9BM,7,109478.XP_005870983.1,5.044797937793922
3J9BN,3,34839.XP_005412669.1,8.070089351229745
3J9BP,67,9541.XP_005569405.1,6.10980492042692
3J9BQ,2,9707.XP_004415638.1,6.547264251331354
3J9BR,3,885580.XP_010628211.1,5.5625527927887335
3J9BS,41,61622.XP_010377731.1,7.803792099140704
3J9BT,82,10181.XP_004866573.1,5.183989734064037
3J9BU,46,13616.ENSMODP00000031646,6.041178880327437
3J9BV,27,225400.XP_006770408.1,8.216465721703008
3J9BW,67,9541.XP_005550784.1,5.48082609380741
3J9BX,51,59538.XP_005965321.1,8.332177700491464
3J9BY,25,246437.XP_006146570.1,7.3829263616730545
3J9BZ,16,9402.XP_006925226.1,4.508972744668182
3J9C0,6,10141.ENSCPOP00000011496,3.6898327740404637
3J9C1,26,246437.XP_006168830.1,6.839153257510218
3J9C2,31,10029.XP_007630163.1,5.097497542856045
3J9C3,17,9402.XP_006923616.1,5.8983945024247735
3J9C5,50,9739.XP_004324410.1,4.6066085827955305
3J9C6,40,9694.XP_007086704.1,6.866815810491211
3J9C7,2,34839.XP_005386611.1,7.482914507344442
3J9C8,43,9694.XP_007095377.1,7.677951130931649
3J9C9,44,9694.XP_007083570.1,8.245683881971763
3J9CA,29,225400.XP_006773686.1,7.229996942666927
3J9CB,47,246437.XP_006169923.1,6.528052875799669
3J9CC,26,885580.XP_010610104.1,8.219430764801796
3J9CD,67,10042.XP_006980262.1,7.690946061791047
3J9CF,7,28737.XP_006894807.1,8.023600031696295
3J9CG,7,13616.ENSMODP00000040385,4.911568606205971
3J9CH,18,246437.XP_006158680.1,8.209717997444125
3J9CI,38,9778.XP_004386265.1,8.042556737382238
3J9CJ,1,885580.XP_010601690.1,8.248089705130061
3J9CK,62,9694.XP_007077030.1,3.8427627342823767
3J9CM,6,10181.XP_004865745.1,3.9042945717161635
3J9CP,14,28737.XP_006893733.1,6.745169229486963
3J9CQ,42,9668.ENSMPUP00000011649,6.887761842457447
3J9CR,46,9713.XP_006732679.1,3.9501493494252586
3J9CS,8,9361.ENSDNOP00000030423,6.083829254736025
3J9CT,20,9541.XP_005569271.1,5.742924265130223
3J9CV,33,225400.XP_006761067.1,7.8415872246581575
3J9CW,6,27679.XP_010340429.1,5.292884907190595
3J9CX,65,13616.ENSMODP00000016781,8.826191847269909
3J9CY,53,59538.XP_005957407.1,6.572861164340845
3J9CZ,21,79684.XP_005362239.1,4.041817542306939
3J9D0,56,51337.XP_004663993.1,6.762449957748691
3J9D1,43,9668.ENSMPUP00000014975,6.181272610732001
3J9D2,127,29073.XP_008684752.1,4.865599580259553
St. Dev == 0, crisp alignment at N-ter
3J9D5,63,29078.XP_008149600.1,3.1689917727410193
3J9D6,65,9646.ENSAMEP00000007794,4.728868960808905
3J9D8,56,42254.XP_004617209.1,6.244905249478391
3J9D9,55,34839.XP_005391200.1,6.90563149074793
3J9DA,12,9694.XP_007085525.1,4.623720773273398
3J9DB,8,10181.XP_004862450.1,6.114545671660519
3J9DC,24,885580.XP_010609786.1,8.223269824768916
3J9DD,36,246437.XP_006152207.1,7.3803659899859735
3J9DE,14,9361.ENSDNOP00000019978,3.664148396018461
3J9DF,52,9767.XP_007170299.1,5.0783617768172
3J9DG,65,59463.ENSMLUP00000004130,6.3684773526015865
3J9DH,43,9713.XP_006733238.1,7.995052793137818
